restaurant_id, cuisine_type
16649,Ice Cream + Frozen Yogurt
16649, Burgers
16649, Chicken
16649, America
16650,Mexican
16650, Latin American
16650, New Mexica
16651,American
16651, Pizza
16651, Italia
16652,American
16652, burger
16652, Pizz
16653,American
16653, Burgers
16653, Chicken
16653, Dessert
16654,Pizza
16654, American
16654, Italia
16655,American
16655, Breakfast and Brunch
16655, Dessert
16656,American
16656, Comfort Foo
16657,American
16657, Chicken
16657, Fried Chicken
16657, Sandwich
16657, Burger
16658,Coffee and Tea
16658, American
16658, Breakfast and Brunc
16659,American
16659, burger
16659, Fast Food
16659, Family Meal
16660,American
16660, burger
16660, Fast Foo
16661,American
16661, burger
16661, Fast Foo
16662,Healthy
16662, Salads
16662, Vegetarian Friendly
16662, Caf
16663,American
16663, Chicken
16663, Family Meals
16663, Fried Chicken
16663, Comfort Foo
16664,Everyday Essentials
16664, Convenience
16664, Home &amp; Personal Care
16664, Snack
16665,Grocery
16665, Convenience
16665, Everyday Essential
16666,American
16666, burger
16666, Fast Foo
16667,Fast Food
16667, Sandwich
16667, America
16668,Everyday Essentials
16668, Grocery
16668, Convenience
16668, Home &amp; Personal Care
16668, Snack
16669,Fast Food
16669, Sandwich
16669, America
16670,Mexican
16670, Burritos
16670, Alcoho
16671,Pizza
16671, Italian
16671, Salads
16671, Health
16672,Mexican
16672, Latin American
16672, New Mexica
16673,Thai
16673, Asian
16673, Noodle
16674,Korean
16674, Asian
16674, BB
16675,Thai
16675, Asian
16675, Noodle
16676,American
16676, burger
16676, Fast Food
16676, Family Meal
16677,Mexican
16677, Burritos
16677, Taco
16678,Desserts
16678, Ice Cream + Frozen Yogur
16679,Everyday Essentials
16679, Grocery
16679, Convenience
16679, Home &amp; Personal Care
16679, Snack
16680,Specialty Foods
16680, Gift Store
16680, Cand
16681,Asian
16681, Chinese
16681, Family Meal
16682,Pho
16682, Vietnamese
16682, Noodle
16683,Japanese
16683, Sushi
16683, Salad
16684,Pizza
16684, American
16684, Italia
16685,Burgers
16685, American
16685, Sandwiche
16686,American
16686, Fast Food
16686, Burger
16687,American
16687, Sandwiches
16687, Salad
16688,Coffee and Tea
16688, American
16688, Breakfast and Brunc
16689,American
16689, New American
16689, Comfort Foo
16690,American
16690, Bar Food
16690, BBQ
16690, burger
16690, Chicken Strips
16690, Comfort Food
16690, Dinner
16690, pasta
16690, salad
16690, Sandwich
16690, Soup
16690, Steak
16690, Traditional American
16690, wings
16690, Family Meal
16691,Burgers
16691, American
16691, Sandwiches
16691, Family Meal
16692,Seafood
16692, American
16692, Family Meal
16693,American
16693, Bar Food
16693, Wings
16693, Fast Food
16693, Chicken
16693, Family Meals
16693, Exclusive to Eats
16693, Comfort Foo
16694,Ice Cream + Frozen Yogurt
16694, Burgers
16694, Chicken
16694, America
16695,Comfort Food
16695, American
16695, Wing
16696,Coffee and Tea
16696, American
16696, Breakfast and Brunc
16697,Burgers
16697, American
16697, Sandwiche
16698,American
16698, Desserts
16698, Comfort Foo
16699,Fast Food
16699, Burgers
16699, Salads
16699, Burritos
16699, American
16699, Health
16700,American
16700, Breakfast and Brunch
16700, Coffee and Tea
16700, Dinner
16700, Desserts
16700, Salads
16700, Steak
16700, Sandwich
16700, Healthy
16700, Family Meal
16701,American
16701, Bakery
16701, Breakfast &amp; Brunc
16702,Breakfast and Brunch
16702, salad
16702, Sandwich
16702, Family Meals
16702, Pizza
16702, Healthy
16702, American
16702, Chicke
16703,American
16703, burger
16703, Fast Food
16703, Family Meal
16704,American
16704, Burgers
16704, Fast Foo
16705,American
16705, Burgers
16705, Fast Foo
16706,American
16706, burger
16706, Fast Foo
16707,Mexican
16707, Latin American
16707, New Mexican
16707, Allergy Friendly
16707, Latin Fusion
16707, Carnicería
16707, Chicken
16707, Comfort Foo
16708,American
16708, Fast Food
16708, wings
16708, Family Meals
16708, Family Friendl
16709,Soul Food
16709, American
16709, Sandwiches
16709, Allergy Friendl
16710,American
16710, Burgers
16710, Comfort Food
16710, Vegetarian Friendly
16710, Fast Foo
16711,Bakery
16711, Breakfast and Brunch
16711, Cafe
16711, Coffee &amp; Te
16712,Grocery
16712, Convenienc
16713,Grocery
16713, Everyday Essentials
16713, American
16713, Convenienc
16714,Flowers
16714, Gifts
16714, Plants
16714, Gift Stor
16715,Breakfast and Brunch
16715, Juice and Smoothies
16715, Dessert
16716,Everyday Essentials
16716, Convenience
16716, Home &amp; Personal Care
16716, Snack
16717,Burritos
16717, Fast Food
16717, Mexica
16718,Pharmacy
16718, Convenience
16718, Everyday Essentials
16718, Bab
16719,Grocery
16719, Convenience
16719, Everyday Essential
16720,Healthy
16720, Mexica
16721,American
16721, burger
16721, Fast Foo
16722,Burritos
16722, Fast Food
16722, Mexica
16723,Grocery
16723, Convenience
16723, Everyday Essential
16724,Ice Cream &amp; Frozen Yogurt
16724, Comfort Food
16724, Dessert
16725,Flowers
16725, Gifts
16725, Plants
16725, Gift Stor
16726,Burritos
16726, Fast Food
16726, Mexica
16727,American
16727, burger
16727, Fast Foo
16728,American
16728, Burgers
16728, Fast Foo
16729,Bakery
16729, Breakfast and Brunch
16729, Cafe
16729, Coffee &amp; Te
16730,Flowers
16730, Gift Stor
16731,Everyday Essentials
16731, Convenience
16731, Home &amp; Personal Care
16731, Snacks
16731, Pizza
16731, America
16732,Convenience
16732, Everyday Essentials
16732, Snacks
16732, Home &amp; Personal Car
16733,Fast Food
16733, Sandwich
16733, America
16734,Coffee and Tea
16734, Juice and Smoothie
16735,American
16735, Fast Food
16735, wings
16735, Family Meals
16735, Family Friendl
16736,American
16736, Bar Food
16736, BBQ
16736, burger
16736, Chicken Strips
16736, Comfort Food
16736, Dinner
16736, pasta
16736, salad
16736, Sandwich
16736, Soup
16736, Steak
16736, Traditional American
16736, wings
16736, Family Meal
16737,Japanese
16737, Sush
16738,Sandwich
16738, American
16738, Fast Foo
16739,Convenience
16739, Everyday Essentials
16739, Snacks
16739, Home &amp; Personal Car
16740,Everyday Essentials
16740, Convenience
16740, Home &amp; Personal Care
16740, Snacks
16740, Pizza
16740, America
16741,Ice Cream + Frozen Yogurt
16741, Burgers
16741, Chicken
16741, America
16742,Everyday Essentials
16742, Convenience
16742, Home &amp; Personal Care
16742, Snacks
16742, Pizza
16742, America
16743,Bakery
16743, Breakfast and Brunch
16743, Cafe
16743, Coffee &amp; Te
16744,American
16744, burger
16744, Fast Foo
16745,Bakery
16745, Breakfast and Brunch
16745, Cafe
16745, Coffee &amp; Te
16746,American
16746, Fast Food
16746, wings
16746, Family Meal
16747,Fast Food
16747, Sandwich
16747, America
16748,American
16748, Fast Food
16748, Burger
16749,Ice Cream &amp; Frozen Yogurt
16749, Dessert
16750,Ice Cream + Frozen Yogurt
16750, Dessert
16751,Fast Food
16751, Sandwich
16751, America
16752,Bakery
16752, Breakfast and Brunch
16752, Cafe
16752, Coffee &amp; Te
16753,American
16753, Fast Food
16753, wings
16753, Family Meals
16753, Family Friendl
16754,American
16754, burger
16754, Fast Foo
16755,American
16755, Fried Chicken
16755, Southern
16755, Sandwich
16755, Fast Foo
16756,American
16756, burger
16756, Fast Food
16756, Family Meal
16757,American
16757, Burgers
16757, Fast Foo
16758,American
16758, Breakfast and Brunch
16758, Coffee and Tea
16758, Diner
16758, Desserts
16758, Salads
16758, Steak
16758, Sandwich
16758, Family Meals
16758, Health
16759,American
16759, burger
16759, Fast Foo
16760,Burritos
16760, Fast Food
16760, Mexica
16761,Flowers
16761, floris
16762,Fast Food
16762, Italian
16762, pizza
16762, wings
16762, Family Meal
16763,Cafe
16763, Coffee &amp; Tea
16763, Breakfast and Brunch
16763, Baker
16764,American
16764, Fast Food
16764, wings
16764, Family Meals
16764, Family Friendl
16765,American
16765, burger
16765, Fast Foo
16766,Burritos
16766, Fast Food
16766, Mexica
16767,Pharmacy
16767, Convenience
16767, Everyday Essentials
16767, Bab
16768,Grocery
16768, Convenience
16768, Everyday Essential
16769,Cafe
16769, Coffee &amp; Tea
16769, Breakfast and Brunch
16769, Baker
16770,Fast Food
16770, Sandwich
16770, America
16771,American
16771, burger
16771, Fast Foo
16772,Fast Food
16772, Sandwich
16772, America
16773,Flowers
16773, Plant Base
16774,Convenience
16774, Everyday Essentials
16774, Grocery
16774, Snack
16775,American
16775, Fast Food
16775, wings
16775, Family Meals
16775, Family Friendl
16776,Salads
16776, Noodles
16776, Thai
16776, Healthy
16776, Family Friendl
16777,iz
16778,Everyday Essentials
16778, Convenience
16778, Home &amp; Personal Care
16778, Snack
16779,Pharmacy
16779, Convenience
16779, Everyday Essentials
16779, Bab
16780,Healthy
16780, Mexica
16781,American
16781, Fast Food
16781, Burger
16782,Desserts
16782, Ice Cream + Frozen Yogurt
16782, Comfort Foo
16783,American
16783, Fast Food
16783, Burgers
16783, Group Friendl
16784,andwi
16785,Everyday Essentials
16785, Convenience
16785, Home &amp; Personal Care
16785, Snack
16786,Grocery
16786, Convenience
16786, Everyday Essential
16787,Ice Cream + Frozen Yogurt
16787, Desserts
16787, Comfort Foo
16788,Bakery
16788, Breakfast and Brunch
16788, Cafe
16788, Coffee &amp; Te
16789,Everyday Essentials
16789, Convenience
16789, Home &amp; Personal Care
16789, Snack
16790,Pharmacy
16790, Convenience
16790, Everyday Essentials
16790, Bab
16791,Grocery
16791, Convenience
16791, Everyday Essential
16792,Burgers
16792, American
16792, Sandwiche
16793,Vietnamese
16793, Noodles
16793, Healthy
16793, Exclusive to Eat
16794,American
16794, Fast Food
16794, Burger
16795,American
16795, Burgers
16795, Fast Foo
16796,Fast Food
16796, Sandwich
16796, America
16797,Fast Food
16797, Sandwich
16797, America
16798,American
16798, Burgers
16798, Comfort Food
16798, Vegetarian Friendly
16798, Fast Foo
16799,Grocery
16799, Convenience
16799, Everyday Essential
16800,Sandwich
16800, America
16801,Grocery
16801, Convenience
16801, Everyday Essential
16802,American
16802, burger
16802, Fast Foo
16803,American
16803, Chicken
16803, Family Meals
16803, Fried Chicken
16803, Comfort Foo
16804,Fast Food
16804, Sandwich
16804, America
16805,Ice Cream + Frozen Yogurt
16805, Desserts
16805, Comfort Foo
16806,Coffee and Tea
16806, American
16806, Breakfast and Brunc
16807,American
16807, Burgers
16807, Fast Foo
16808,American
16808, burger
16808, Fast Foo
16809,Healthy
16809, Mexica
16810,Fast Food
16810, Sandwich
16810, America
16811,Burritos
16811, Fast Food
16811, Mexica
16812,American
16812, Burgers
16812, Fast Foo
16813,Everyday Essentials
16813, Convenience
16813, Home &amp; Personal Care
16813, Snack
16814,Indian
16814, Vegetarian
16814, Asian
16814, Family Meals
16814, Health
16815,Everyday Essentials
16815, Convenience
16815, Home &amp; Personal Care
16815, Snacks
16815, Pizza
16815, America
16816,Bakery
16816, Desserts
16816, Kids Friendly
16816, Allergy Friendl
16817,Pharmacy
16817, Convenience
16817, Everyday Essentials
16817, Bab
16818,Grocery
16818, Convenience
16818, Everyday Essential
16819,Asian
16819, Chinese
16819, Family Meal
16820,Grocery
16820, Convenience
16820, Everyday Essential
16821,Fast Food
16821, Sandwich
16821, America
16822,Mediterranean
16822, Greek
16822, Vegetarian
16822, Health
16823,Pharmacy
16823, Convenience
16823, Everyday Essentials
16823, Bab
16824,American
16824, Fast Food
16824, Burger
16825,Healthy
16825, Mexica
16826,onvenien
16827,Breakfast and Brunch
16827, salad
16827, Sandwich
16827, Pizza
16827, Healthy
16827, American
16827, Chicke
16828,Indian
16828, Vegetarian
16828, Asia
16829,Cafe
16829, Coffee &amp; Tea
16829, Breakfast and Brunch
16829, Baker
16830,American
16830, Sandwich
16830, Salads
16830, Vegetarian Friendl
16831,Everyday Essentials
16831, Convenience
16831, Home &amp; Personal Care
16831, Snack
16832,American
16832, burger
16832, Fast Foo
16833,Grocery
16833, Convenience
16833, Everyday Essential
16834,Italian
16834, pizza
16834, wing
16835,Fast Food
16835, Sandwich
16835, America
16836,Bakery
16836, Breakfast and Brunch
16836, Cafe
16836, Coffee &amp; Te
16837,Everyday Essentials
16837, Convenience
16837, Home &amp; Personal Care
16837, Snack
16838,Asian
16838, Desserts
16838, Juice and Smoothie
16839,Fast Food
16839, Sandwich
16839, America
16840,American
16840, Fast Food
16840, Burger
16841,Breakfast and Brunch
16841, salad
16841, Sandwich
16841, Family Meals
16841, Pizza
16841, Healthy
16841, American
16841, Chicke
16842,Thai
16842, Vegetarian Friendly
16842, Salads
16842, Healthy
16842, Family Friendl
16843,American
16843, Desserts
16843, Seafoo
16844,American
16844, Bar Food
16844, BBQ
16844, burger
16844, Chicken Strips
16844, Comfort Food
16844, Dinner
16844, pasta
16844, salad
16844, Sandwich
16844, Soup
16844, Steak
16844, Traditional American
16844, wings
16844, Family Meal
16845,Mexican
16845, Latin American
16845, New Mexica

16846,Vietnamese
16846, Noodles
16846, Comfort Foo
16847,Japanese
16847, Asia
16848,Asian
16848, Asian Fusion
16848, Seafood
16848, Chicke
16849,Indian
16849, Vegetarian
16849, Asia
16850,Iz
16851,Mexican
16851, Bowls
16851, Salad
16852,Ice Cream + Frozen Yogurt
16852, Desserts
16852, Comfort Foo
16853,Ice Cream + Frozen Yogurt
16853, Desserts
16853, Comfort Foo
16854,American
16854, Fast Food
16854, Burger
16855,Vietnamese
16855, Sandwic
16856,American
16856, Burgers
16856, Chicken
16856, Dessert
16857,Mexican
16857, Latin American
16857, New Mexica
16858,Ice Cream + Frozen Yogurt
16858, Burgers
16858, Chicken
16858, America
16859,American
16859, Snacks
16859, Kids Friendl
16860,Mediterranean
16860, Greek
16860, Vegetarian
16860, Healthy
16860, Group Friendl
16861,Chinese
16861, Asian
16861, Seafood
16861, Family Meals
16861, Family Friendl
16862,Everyday Essentials
16862, Convenience
16862, Home &amp; Personal Care
16862, Snacks
16862, Pizza
16862, America
16863,Pharmacy
16863, Convenience
16863, Everyday Essentials
16863, Bab
16864,Grocery
16864, Convenience
16864, Everyday Essential
16865,Convenience
16865, Everyday Essentials
16865, Snacks
16865, Home &amp; Personal Car
16866,Pharmacy
16866, Convenience
16866, Everyday Essentials
16866, Bab
16867,Grocery
16867, Convenience
16867, Everyday Essential
16868,Sandwich
16868, America
16869,Fast Food
16869, Sandwich
16869, America
16870,Fast Food
16870, Sandwich
16870, America
16871,Everyday Essentials
16871, Convenience
16871, Home &amp; Personal Care
16871, Snacks
16871, Pizza
16871, America
16872,Everyday Essentials
16872, Convenience
16872, Home &amp; Personal Care
16872, Snacks
16872, Pizza
16872, America
16873,American
16873, Burgers
16873, Fast Foo
16874,Everyday Essentials
16874, Convenience
16874, Home &amp; Personal Care
16874, Snack
16875,Retail
16875, Gift Store
16875, Beauty Suppl
16876,Grocery
16876, Everyday Essentials
16876, Convenienc
16877,Everyday Essentials
16877, Convenience
16877, Home &amp; Personal Care
16877, Snacks
16877, Pizza
16877, America
16878,American
16878, Fried Chicken
16878, Family Meals
16878, Southern
16878, Sandwich
16878, Fast Food
16878, Group Friendl
16879,Everyday Essentials
16879, Convenience
16879, Home &amp; Personal Care
16879, Snacks
16879, Pizza
16879, America
16880,Everyday Essentials
16880, Convenience
16880, Home &amp; Personal Care
16880, Snack
16881,Juice and Smoothies
16881, Healthy
16881, Bowls
16881, Breakfast and Brunc
16882,onvenien
16883,Flowers
16883, floris
16884,Fast Food
16884, Italian
16884, pizza
16884, wing
16885,Bakery
16885, Breakfast and Brunch
16885, Cafe
16885, Coffee &amp; Te
16886,Grocery
16886, Convenience
16886, Everyday Essential
16887,American
16887, Sandwich
16887, Fast Food
16887, Kids Friendl
16888,American
16888, Bar Food
16888, BBQ
16888, burger
16888, Chicken Strips
16888, Comfort Food
16888, Dinner
16888, pasta
16888, salad
16888, Sandwich
16888, Soup
16888, Steak
16888, Traditional American
16888, wings
16888, Family Meal
16889,Fast Food
16889, Sandwich
16889, America
16890,American
16890, Bar Food
16890, Wings
16890, Fast Food
16890, Chicken
16890, Family Meals
16890, Exclusive to Eats
16890, Comfort Foo
16891,American
16891, Burgers
16891, Fast Foo
16892,Desserts
16892, Coffee and Te
16893,American
16893, Burgers
16893, Fast Food
16893, Group Friendl
16894,American
16894, burger
16894, Fast Food
16894, Family Meal
16895,Everyday Essentials
16895, Convenience
16895, Home &amp; Personal Care
16895, Snack
16896,offee and T
16897,American
16897, Burgers
16897, Fast Foo
16898,American
16898, Sandwich
16898, Fast Food
16898, Kids Friendl
16899,Flowers
16899, Gift Stor
16900,Everyday Essentials
16900, Convenience
16900, Home &amp; Personal Care
16900, Snack
16901,Thai
16901, Asian
16901, Noodles
16901, Family Friendl
16902,Fast Food
16902, Sandwich
16902, America
16903,Cafe
16903, Coffee &amp; Tea
16903, Breakfast and Brunch
16903, Baker
16904,onvenien
16905,Cafe
16905, Coffee &amp; Tea
16905, Breakfast and Brunch
16905, Baker
16906,American
16906, Fast Food
16906, Burger
16907,Grocery
16907, Convenience
16907, Everyday Essential
16908,Drinks
16908, Convenience
16908, Grocery
16908, Snacks
16908, Everyday Essential
16909,American
16909, burger
16909, Fast Foo
16910,Fast Food
16910, Sandwich
16910, America
16911,Everyday Essentials
16911, Convenience
16911, Home &amp; Personal Care
16911, Snack
